Price,Close,High,Low,Open,Volume
Ticker,CL=F,CL=F,CL=F,CL=F,CL=F
Date,,,,,
2026-05-07,94.80999755859375,97.98999786376953,89.8499984741211,96.30000305175781,392091
2026-05-08,95.41999816894531,98.63999938964844,93.81999969482422,98.25,243423
2026-05-11,98.06999969482422,100.37000274658203,96.12999725341797,98.19000244140625,256251
2026-05-12,102.18000030517578,102.72000122070312,98.0,98.38999938964844,231747
2026-05-13,101.0199966430664,103.66999816894531,100.55999755859375,102.16000366210938,212582
2026-05-14,101.16999816894531,102.3499984741211,99.38999938964844,101.0199966430664,173862
2026-05-15,105.41999816894531,106.0,101.4800033569336,102.05999755859375,96552
2026-05-18,108.66000366210938,109.47000122070312,102.6500015258789,106.0,117910
2026-05-19,107.7699966430664,109.23999786376953,106.76000213623047,107.11000061035156,206472
2026-05-20,98.26000213623047,104.44999694824219,96.94000244140625,104.12000274658203,320034
2026-05-21,96.3499984741211,102.66000366210938,95.76000213623047,98.94999694824219,345482
2026-05-22,96.5999984741211,99.43000030517578,94.7300033569336,98.0,261142
2026-05-26,93.88999938964844,94.69999694824219,89.41000366210938,93.87999725341797,358867
2026-05-27,88.68000030517578,93.69000244140625,87.7699966430664,93.38999938964844,290948
2026-05-28,88.9000015258789,92.5199966430664,87.11000061035156,89.11000061035156,235145
2026-05-29,87.36000061035156,89.0199966430664,86.3499984741211,88.55000305175781,235145
